Username,Comment
@sonalsharma5855,"Aaja main hawaon pe bithake le chalu tu hi to
 Tu hi to meri dost hain
 Aaja main khalon mein uthake le chalu
 Tu hi to meri dost hain
 
 Awaaz ka dariya hoon, behta hoon main nili raaton mein
 Main jaagta rehta hoon, nind bhari jheel se aankhon mein
 Awaaz hoon main
 
 Aaja main hawaon pe bithake le chalu tu hi to
 Tu hi to meri dost hain
 Aaja main khalon mein uthake le chalu
 Tu hi to meri dost hain
 
 Aaja main khalon mein uthake le chalu
 Tu hi to meri dost hain
 
 Raat mein chandani kabhi aisi gungunati hain
 Sun jara lagata hain tumase awaaz milaati hain
 Main khayalo ki mehak hu, gungunaate saaj par
 Ho sake to milale, awaaj ko mere saaj par
 
 Aaja main hawaon pe bithake le chalu tu hi to
 Tu hi to meri dost hain
 Aaja main khalon mein uthake le chalu
 Tu hi to meri dost hain
 Awaaz ka dariya hoon, behata hoon main nili raato mein
 Main jaagta rehta hoon, nind bhari jheel se aankhon mein
 Awaaz hoon main
 
 O kabhi dekha hain saahil, jahan sham utarati hain
 Kehate hain samunder se, ek pari guzarati hain
 Woh raat ki rani hain, sargam par chalati hain
 Se ra se ra se ra, sa re sa sa re sa
 
 Aaja main hawaon pe bithake le chalu tu hi to
 Tu hi to mera dost hain
 Aaja main khalon mein uthake le chalu
 Tu hi to mera dost hain
 
 Awaaz ka dariya hoon, behati hoon main nili raaton mein
 Main jaagti rehti hoon, nind bhari jheel si aankhon mein
 Awaaz hoon main - (2)"
@gmgorgeousstar5879,A.R Rahman ❤️❤️❤️  : God of Music 🙏🙏.... Salman Khan is a bloody criminal 😌😌😌
@gmgorgeousstar5879,A.R Rahman ❤️❤️❤️  : God of Music 🙏🙏.... Salman Khan is a bloody criminal 😌😌😌
@gmgorgeousstar5879,A.R Rahman ❤️❤️❤️  : God of Music 🙏🙏.... Salman Khan is a bloody criminal 😌😌😌
@gmgorgeousstar5879,A.R Rahman ❤️❤️❤️  : God of Music 🙏🙏.... Salman Khan is a bloody criminal 😌😌😌
@gmgorgeousstar5879,A.R Rahman ❤️❤️❤️
@zeeshanmehmood504,I am a.z and f trend is my inspiration is one and only 3brother
@zeeshanmehmood504,Know I am student of ilama cabal board and miss far ooq Warren.
@zeeshanmehmood504,I like it 'coz I become young after coming back from Karachi
@saurabhmore2497,Nostalgic 😔
@marnesiddharthsu3508,Shreya ghoshal ❤😘
@mubbashirahmedsaiyed,"Didn't understand how this man giving a music, his music is far better than any Award"
@bhaktibhajanhareram,This song my love❤️ life releted
@nisnetam8861,Bareesh ke waqt suna thha gaadi me jaate huye itna accha lga thha ye song thandi hawao ke saath wahi time yhi movie aayi thhi
@amazingchannel1142,My fav song all time
@vikramrathore7730,0:18❤️💯
@SurajRajput-yq5hb,I was in 8 claas
@rahulnishad4581,mere bachpan ka din
@GXYTGamer7,Beautiful 😍 song 🎵 ❤ 😍 💕 ♥ 💖 🎵
@smritipandey1863,I was in class 7th
@silentworld1580,I don't understand this Benny! What's his real voice! he has many voices.
@silentworld1580,frustration days
@gayatrisharma3063,I was in 4th std
@inayaqureshi1053,Nice  mind. Beloing
@kavyakamal3542,I was in class 5th
@snigdhasaini7578,Where did this amazing era of songs go now i am gonna spend my whole life listening to all these songs on repeat
@nuupbgamer,I was in second year of graduation
@Rj-rc8qt,I was in class 4th & this being the 1st song i learned cz of bus rides
@afsaarmallik5033,kiya din thy bht khbsrt lkin woh din bs ub taklif bn k yad bn k reh gye hen  woh khbsrt yaden woh din😢😢😢
@sumitraj7853,When benny says Aaja main hawao mein Hawao mein .......wow🥰🥰  goosbumps
@alishaartncraft2297,Rehmaan saab ka magic.  ❤️❤️❤️❤️❤️ Else bollywood now is shit😭😭
@aaditimeena9265,I were a 6y/o kid when this song released
@ahsankayani5919,11th class days..
@wordmeaningsforyou,"This song has so many earnest tunes in it, wow, I enjoy it a lot"
@Syedairhaakazmi,No worries if u r listening in 2021❤️
@aishwaryanadkarni5128,I was in the 5th std. Time flies so quickly ❤️
@akirashaikhsheikh6417,Kait is my real sister
@adityahiran,I used to listen this song in my first ever Chinese keypad phone 😭❤️
@samiahmed6393,Favourite one
@saleheenahmed1748,I was in 6th class (2009) and i fall in love with someone and whenerver i listen this song 😢
@aswanikolluru3948,My all time favourite song. Miss my childhood days very badly
@RAUJiNO0f,I was children
@anuragpandit6723,🥰🥰😇😇🥳🥳🥺🥺
@rajvindersingh4860,Bachpan kyu bit gya bhai i miss 2008
@kuchextraa4595,MY CHILDHOOD DAYS 😍🥺🥺🥺😍😘
@shubhammahato9044,I was in Class 4
@darkknight9007,They both looked like a perfect couple and also they were dating each other at that time.........every one thought they would marry.......but eventually they split and salman is salman as always......
@darkknight9007,"I remember i was in class 11😁😁around 2008..........
That time salman struggled to find hits.......all this before.... wanted came in 2009.......and then salman was back in form since then........."
@ahmadsk9202,0:16
@GovindPal-yf4wy,उस दिन मै छन्नी खरीद रहा था जब मैने ये गाना सुना 2009😂🤣
@mahimasingh971,Ever green
@surajsarode4104,All time favourite ❤️✨
@ganveerchouhan926,osm song
@ShadabFox,Shreya 💯
@salehachowdhury9976,Wow!❤️
@bgmihighlights7662,I was in class 3rd
@Ash_kweto,Listening in 2021 🤍
@aradhymishra1861,Nostalgic.
@Godprofile,Dolby world around nothing one real estate
@Godprofile,I can an invisible link soul this array music list awaz miltain one instead another one Ring
@junaididrishi3237,Bhai..nice. Song. Salman.bhai..ko..cument..kr
@tusharpaul2027,One of my favourite song
@soulofgod2206,I was class 8
@doesunthinkable7137,3:18 that really made me laugh! 😂😂😂
@mdaamersohail1417,That time dying to listen to this song ♥️♥️♥️
@saurabhmore2497,A.r Rehman 🤪
@stupidboy___0377,My fast love you r song and muskan
@musicstarchintu8515,I love yousong
@coldwater2214,When i go  School childhood is awesome 90' kid's like 👍👍
@MDAnower-hg5xg,শুধু বিবেচনা
@maazkhan-lc7gz,"i had bought my first mobile set, nokia N73 music edition :p"
@detector2781,I was in class 4-5
@jayantkharte2463,2021❤️❤️❤️❤️❤️
@Abowangsu,My childhood favourite actor Salman khan
@deekshapachauri7307,I was in 9th class when this song released
@wodmay1,Time flies
@ProtIsLive,Still love it in 2021 I remembered someone ❣️
@punekarsolomon2692,always find a friend in relationship if u don't see it leave it
@faizanpainter3710,Now i realise old is gold❤️❤️❤️
@magicchirp1714,Why don't they make songs like this anymore?
@AbhishekSharma-mi1vf,Benny Dayal ❣️❣️🥺
@sulochanatudu2348,Nice👌👌
@jahriajannat7340,Still i love this song...❤❤❤
@maanvi1294,Nice song
@sumitsingh6411,I was in class 8 ✌️
@healingwithasish6120,That time I was studying in class 7😭
@sanamaqbool9781,"3rd Standard 
Now 3rd Semester"
@divyanshw4208,"I was in class 9th.

Sweet feelings rushing in."
@rajendrasingh2762,I have listen thing song from big boss 7 only first tune
@nababkhan2631,Nyc
@LightYagami-jt2xg,Salman khan 😍
@azadariinsingsarazadariins9758,Salman jesa koi nhi
@sureshavsarkar1949,I love my school friend's👭👬👫 😘😘
@yaarterafilmy,"That scene 4:52 so beautiful😍
SalKat forever❤️"
@grace8230,Those days where taste of music was uniquely beautiful those days which will never come back ...... nostalgic in everyway wherever you all are we are here and we are doing great
@sheikhaina1614,who is here in 2021 .. i'm here on 22nd March 2021 .... mention ur dates also
@afzaltariq713,Salman sir also given chance to Beny dayal in this song . good
@dannygoku4989,I was in class vii
@dulariinduwar2363,I love verry best song hai
@techzoned_,Kat❤️
@rounakmukherjee4504,If kk would sing this song it will be at different level
@roophaque3213,One of the most underrated songs 💕
@queenkick9913,We love u salkat😘😘
@gorgeousgirl5608,Missing my matric days😢farewell party song. Time passed so quickly.
@AamirKhan-rm8ny,Awesome ❤️❤️❤️
@salehachowdhury9976,What a sweet song! ❤️
@royalredbird9717,"I'm in class 8th, hearing this for first time."
@sonalchauhan2955,I was in second standard when i first listen to this song and now i am in eleventh in hostel listening to this again after eight years ....ek dum yeh gaana yaad aagya tu hi toh meri dost hai....
@Beyondbhavna,"Many a places benny went flat ...highly paid studios , auto tunes still mistakes ..🧐"
@theTravellerUP,Instrumentation is so awesome that i will😀👍 never forget this song.
@reyamathur2146,There's this unexplainable thing about this song
@vidhijain5245,😍❤️❤️
@superstarunivers9,This song dedicated for my love
@shreeraghunath02,i was in 6th standard
@hamzakhambati7,Legend singer AR.Rehman
@jiachanchlani7764,This song just hits me hard for jasly! 🥺🥺🤎🤎
@kanansharma8284,Oh GOD PLEASE SAVE IT FROM NEHA KAKKAR
@priyanshumishra2462,I was in class 1 my God what a song
@salmanmalik-qf3zm,i was in class 7 missing those day very badly
@Nagakiki8888,Tiz early morning. ..... brighten my day ... wat a sweet song 😙😘😍
@hajirashariff7630,I can see myself in theater watching this again
@MuhammadKhalid-ch3li,Favorite song.
@pratibhabhoyar1232,Some memories never fade❤️
@rosegirl0710,I used to sing this song in school bus
@muhammadsaad6757,I was in eight class 😃😃
@shirishs9440,salu bhai rocks in all outfits or without outfits
@SethShivang,"I send this song to my *friend(crush)*
Now she is my *girlfriend*"
@papianath8812,"Remembrance, year 2011"
@akashingole8720,AR Rahman is a magician
@beentherelovedit9150,Was in 2nd class
@saurav_pandey,"Nostalgic 🤩✨
Le me those days : Ada me habaon me badade le taluuu tu hi tod meri dost hai 😅😂😂😂"
@ahmedalvisha7794,This is my lovely song
@sourav1534,Starting 6 second uff❤
@sourav1534,This song has separate fan base
@vipul5529,Selmon bhoi
@93Abdul87,"2008 
Missing those Days"
@nitudivinefoodparadise...1316,Who listening this evergreen song in 2021....like nd cmt....😍😍😎😎
@gokusaiyansaga4927,I was in class 6 ....now I am civil servant 🙏🙏
@maithilvartak3263,I was in 3rd or 4th standard
@gullkhan1878,She is charismatic
@harsharora7345,I was in 1st standard ❤️
@seemakotecha1155,Naye naye le aaye
@samisk5882,Bolo kya samjho na? Hame samajh nai aaraha
@sadafkhan4425,College days or number pr songs lgwana
@sidhantnaikgaonkar3011,I was in kg still i remember  this song
@sangharakshitjadhav8780,"My girl bestie fall for me after 3 years , when I tag her in insta story with this song ❤️"
@namratachetia5988,I was in class 7 then 😍😍😭😭
@Xcope,Can we just ignore how good Salman khan is looking
@KrishmanyuThakur,"Kya gaana gata hai yaar salman, maza aa gya 💯"
@thomasjohn8444,"I used to hear this song on my Sony Ericsson K750, way before the android era.. Missing those golden days in my Kolkata life... Real piece of a gem..."
@swarajks3695,Salmankhan and ar rahman what a beautiful
@emproduction4619,I dedicate this song to my best of best friend ....
@ahnafsaraf5339,"Rehman sir's composition 
Benny's voice
Katrina's beauty 
Bhai's attitude 

Hence, awesome song
Love from Bangladesh 🇧🇩"
@shivamthakur1728,When this movie relase yuvraj then I read in class 4th aur mai iss song ko aaj bhi morning 🌅🌅 mai daily sunta hu jab JYM karta hu and I miss Salman and Katrina old Days ......
@emonahmed9632,I read in class 7.
@poollord7105,Who is listening this in 2021
@mommd656,Anyone listings in 2021....?
@akashsourav98,"Wo School Ki Yaadien.....
Wo Uski Chatpati ßaatien....
Sach Maiiii💙
Aaj ßhi Tu Meri Dost Hi Haiii😎"
@faiyazshahadipananta5240,Our childhood best song
@jegazala1300,"Dost,"
@jegazala1300,Throat.
@jegazala1300,Sky voice.
@jegazala1300,"Khuda na khawasta,."
@jegazala1300,"Navuzbillah hi min zalika,."
@nomadicboy5226,9xm zamana😘
@mateebaahmed893,"Then : I used to hate it because of katrina
Now ; love this due to its composition lyrics and voice"
@dibbyochakraborty1829,Anthem for friendzoned people
@chinmayakumarbhuyan4992,March 2021
@truptimayeemaharana6174,😘😘😘😘☺☺
@missnthecomplicated2640,00:55 real angel😍
@-popin-711,Shreya ghosal is fantastic singer♥️♥️😘😘
@Negi40400,Full tight  white  t.shirt  with black  jeans...baap re killerrr...lookkkk
@SanjeevKumar-ym5nb,"I was in class 8  ghajni, youvvraj rab ne bana di jodi etc all masterpiece album r in the same year... N. I witching from 9XM😭 😭😢"
@syedmasrat4917,💔💔💔
@evllking90sgaane51,I was in class 1
@Ranijoy-km4zx,Who remembering your school days while listening this song
@Ranijoy-km4zx,Anyone 2021
@Ranijoy-km4zx,I was in 8 class 😍😍 I love this song
@rahulsen2326,i Was in Class 8th
@kazihasanshah7906,Bollywood dad sallu vai
@bishaltamang3496,It's my favorite. I was at 18. Salman dress up was top 👌
@sagittarius6772,Who us listening this song in 2021😂🤙🏻
@ashishbaghel6185,I was in class 8th.
@cllisonekinds5164,I am 4 years old ❤️😁
@vanshkhanna9671,I was 2 years old😂😂
@harshithaharshi6793,Who r still listening this song in 2021
@universe5745,This song is a blessing!❤️✨
@monicafernandes3499,Lv thnx
@monicafernandes3499,Good taste of music🖤💙
@unboundedthought,👍👍👍👍👍👍👍❤️
@gauravpatekar6289,"Kids know Benny Dayal from badtameez dil..
Legends know Benny Dayal from kaise mujhe tum mil gayi and Tu hi toh meri dost hai❤"
@rimabanik7120,2021 March ✌️
@yasmeenkhadas7888,Love
@todMurphy-be9dd,Benny dayal is nice singer
@shubhamorharshharsh5561,My favourite song.bah Kaya song hai.
@MuhammadKhalid-ch3li,Broad minded song.
@syedbisma6325,"Tu tou meri dost hai dedicated to JasLy

Ik tu e yaar mera Dedicated to SidNaaz"
@nazmunnaher7059,I was 3 years old
@haiderworld2734,I was in 6
@nusratothy8409,"Oh the moment shreya ghoshal startsss

Pure heavenn"
@IM-Amarnath,1ST CLASS SONG❤️❤️❤️❤️😎😎👍
@illogicalreviewer4292,These types of songs were used to release b4 honey Singh came with various fakkin bhaw bhaw
@MuhammadKhalid-ch3li,Understand the difference between friendship and beloved.
@mdshadabansari1681,Always best song
@ateebahmed676,"When i was 13, I listened this song and play gta vice city."
@aakashmishra8008,❤️❤️❤️
@Esha785,Fav
@anuragnagarkar8738,Subhash Ghai's direction..🔥🔥👍👍👍
@tohidalamkhan2026,I was in class 2
@aspirant8922,bb fans check my channel
@aspirant8922,jasly fans check my channel
@aspirant8922,"jasly fans hit like
i recreated rubina makeup look
check my channel"
@kemykr,I was 13
@gabrookrn5702,"Crush thi meri ek,, undino,,,  21yrs old ka tha,, 🥰🥰🥰"
@shubhamingole3469,It's the time when life was so simpler..💓💓
@ngonkhiam5878,who is still listening to this song 🎵 like Me. ♥️♥️😘😘👍
@sarifamulla8005,I was in class 8th
@prachilohia7134,The music of this song is👌👌
@shoaibrizvi7981,I remember when I was on my school trip I listen this song on loop mem refresh
@aakashraj8209,Time flies 🦍🙂
@mayurtamboli7997,When I was in 10 th 2009 this was my most favourite song because this song caller tune was one of my favourite ma'am mobile tune
@itsnewday3343,Kya ganna h yaar 👍👍👍👍👍👍👍
@madhurjain20may,If you still listen to this song you have a good taste of music.
@harshalbharati6488,I was in 5th🙄
@parthgaba7112,I was in 4th class
@mohdrafiq7595,Covid19
@thedishachaudhary,I just hope that Tony Kakkar doesn't even touch this song.... but if he did I'll kill him 😂😂
@sabinakhan4232,Aly 😙
@komalkomal2847,Who is here from bb14 after watching aly goni's journey 👇🏻
@Ruhi706,A R rahman u r legend🙏🙏🙏🙏🙏
@shreyamishra00,"After watching Aly and jasmine I am again here❤️❤️
Who else😋"
@KINGDOMXCREATION,I was in class 2 😢
@hasinakhan3404,Aly❤️
@snehamazumder5963,I was in kg when this song came out... The love for it is still the same
@aiktareen1431,I was on my training of commercial Banking in Royal Bank of Scotland when 1st listen this song since than I like this song very much...
